dist,idx_problem,n_segments,displace_func,reoptm_standard_form,reoptm_ldr,reoptm_pwldr_uniform,reoptm_pwldr_optimize,reoptm_eev,dr_ldr,dr_pwldr_uniform,dr_pwldr_optimize,obj_value_ldr,obj_value_pwldr_uniform,obj_value_pwldr_optimize,obj_value_eev,obj_value_standard_form,ws,opt_time
"Normal 50,5 - 10,90",2,6,black_box,24416.755242029674,35746.436408929534,24439.242569321876,24464.3451943409,24444.821466753387,35751.43447568513,25202.880163283422,25257.39953722576,35752.97513737872,25231.17490635024,25277.96629492871,23813.851993264332,24458.115693905314,23805.535180776187,99.74000000953674
"Normal 50,5 - 10,90",2,6,ls_independent,24416.755242029674,35746.436408929534,24439.242569321876,24447.262535545815,24444.821466753387,35751.43447568513,25202.880163283422,25177.821374431238,35752.97513737872,25231.17490635024,25204.453423338207,23813.851993264332,24458.115693905314,23805.535180776187,39.31500005722046
"Normal 50,5 - 10,90",2,6,ls_dependent,24416.755242029674,35746.436408929534,24439.242569321876,24447.26253554581,24444.821466753387,35751.43447568513,25202.880163283422,25177.821374431227,35752.97513737872,25231.17490635024,25204.453423338186,23813.851993264332,24458.115693905314,23805.535180776187,27.26200008392334
"Normal 50,5 - 10,90",2,7,black_box,24416.755242029674,35746.436408929534,25515.53293257929,24423.25852581402,24444.821466753387,35751.43447568513,25724.38139051957,25222.703411152703,35752.97513737872,25739.220197355808,25247.938992684776,23813.851993264332,24458.115693905314,23805.535180776187,131.0789999961853
"Normal 50,5 - 10,90",2,7,ls_independent,24416.755242029674,35746.436408929534,25515.53293257929,24438.357731089098,24444.821466753387,35751.43447568513,25724.38139051957,25170.92433109774,35752.97513737872,25739.220197355808,25197.618607257173,23813.851993264332,24458.115693905314,23805.535180776187,64.82500004768372
"Normal 50,5 - 10,90",2,7,ls_dependent,24416.755242029674,35746.436408929534,25515.53293257929,24438.3577310891,24444.821466753387,35751.43447568513,25724.38139051957,25170.92433109772,35752.97513737872,25739.220197355808,25197.618607306278,23813.851993264332,24458.115693905314,23805.535180776187,41.568000078201294
"Normal 50,5 - 10,90",2,8,black_box,24416.755242029674,35746.436408929534,24432.968628725353,24434.592630522864,24444.821466753387,35751.43447568513,25197.051578089005,25195.665675194614,35752.97513737872,25225.35146187452,25219.78820501954,23813.851993264332,24458.115693905314,23805.535180776187,158.22199988365173
"Normal 50,5 - 10,90",2,8,ls_independent,24416.755242029674,35746.436408929534,24432.968628725353,24445.940857955895,24444.821466753387,35751.43447568513,25197.051578089005,25172.876973355356,35752.97513737872,25225.35146187452,25199.1926831623,23813.851993264332,24458.115693905314,23805.535180776187,70.40400004386902
"Normal 50,5 - 10,90",2,8,ls_dependent,24416.755242029674,35746.436408929534,24432.968628725353,24445.940857955895,24444.821466753387,35751.43447568513,25197.051578089005,25172.876973355375,35752.97513737872,25225.35146187452,25199.192683119385,23813.851993264332,24458.115693905314,23805.535180776187,59.17399978637695
"Normal 50,5 - 10,90",2,9,black_box,24416.755242029674,35746.436408929534,25149.4470666574,24471.24022842226,24444.821466753387,35751.43447568513,25484.578509183553,25181.202723629332,35752.97513737872,25502.227757072375,25207.147040904332,23813.851993264332,24458.115693905314,23805.535180776187,196.42500019073486
"Normal 50,5 - 10,90",2,9,ls_independent,24416.755242029674,35746.436408929534,25149.4470666574,24439.679973135833,24444.821466753387,35751.43447568513,25484.578509183553,25170.94051575174,35752.97513737872,25502.227757072375,25196.63983177918,23813.851993264332,24458.115693905314,23805.535180776187,106.25099992752075
"Normal 50,5 - 10,90",2,9,ls_dependent,24416.755242029674,35746.436408929534,25149.4470666574,24433.73112211702,24444.821466753387,35751.43447568513,25484.578509183553,25168.729238434058,35752.97513737872,25502.227757072375,25195.46182113432,23813.851993264332,24458.115693905314,23805.535180776187,150.59600019454956
"Normal 50,5 - 10,90",2,10,black_box,24416.755242029674,35746.436408929534,24429.518071527014,24418.000339821494,24444.821466753387,35751.43447568513,25194.055117159394,25196.889927387012,35752.97513737872,25222.550061364433,25223.732916452296,23813.851993264332,24458.115693905314,23805.535180776187,237.28600001335144
"Normal 50,5 - 10,90",2,10,ls_independent,24416.755242029674,35746.436408929534,24429.518071527014,24441.47978654574,24444.821466753387,35751.43447568513,25194.055117159394,25170.691109381674,35752.97513737872,25222.550061364433,25197.10312562281,23813.851993264332,24458.115693905314,23805.535180776187,238.73099994659424
"Normal 50,5 - 10,90",2,10,ls_dependent,24416.755242029674,35746.436408929534,24429.518071527014,24441.47978654574,24444.821466753387,35751.43447568513,25194.055117159394,25170.69110938167,35752.97513737872,25222.550061364433,25197.1031248501,23813.851993264332,24458.115693905314,23805.535180776187,119.47900009155273
"Normal 50,5 - 35,65",2,2,black_box,24424.693949379664,28281.03357532111,24448.40826928153,24441.589432425575,24451.556452836023,28281.03357532111,25225.121314885226,25250.684424599513,28277.888529268097,25222.403713375006,25248.96262540332,23813.851993264332,24425.441232739213,23821.962629024023,13.953999996185303
"Normal 50,5 - 35,65",2,2,ls_independent,24424.693949379664,28281.03357532111,24448.40826928153,24461.545483149894,24451.556452836023,28281.03357532111,25225.121314885226,25198.46855639188,28277.888529268097,25222.403713375006,25198.81142601859,23813.851993264332,24425.441232739213,23821.962629024023,2.9140000343322754
"Normal 50,5 - 35,65",2,2,ls_dependent,24424.693949379664,28281.03357532111,24448.40826928153,24461.545483149894,24451.556452836023,28281.03357532111,25225.121314885226,25198.46855639188,28277.888529268097,25222.403713375006,25198.811426018594,23813.851993264332,24425.441232739213,23821.962629024023,1.183000087738037
"Normal 50,5 - 35,65",2,3,black_box,24424.693949379664,28281.03357532111,25314.99607310649,24458.442369116532,24451.556452836023,28281.03357532111,25597.17869930883,25246.88341481724,28277.888529268097,25588.887453990665,25244.855708843334,23813.851993264332,24425.441232739213,23821.962629024023,24.04200005531311
"Normal 50,5 - 35,65",2,3,ls_independent,24424.693949379664,28281.03357532111,25314.99607310649,24456.941372329155,24451.556452836023,28281.03357532111,25597.17869930883,25191.822555605642,28277.888529268097,25588.887453990665,25191.55701008571,23813.851993264332,24425.441232739213,23821.962629024023,7.06499981880188
"Normal 50,5 - 35,65",2,3,ls_dependent,24424.693949379664,28281.03357532111,25314.99607310649,24456.941372329147,24451.556452836023,28281.03357532111,25597.17869930883,25191.822555605628,28277.888529268097,25588.887453990665,25191.557010085704,23813.851993264332,24425.441232739213,23821.962629024023,3.635999917984009
"Normal 50,5 - 35,65",2,4,black_box,24424.693949379664,28281.03357532111,24453.221786821545,24437.35700624287,24451.556452836023,28281.03357532111,25212.354262610672,25233.21049705328,28277.888529268097,25209.582523237867,25229.201678644044,23813.851993264332,24425.441232739213,23821.962629024023,37.01199984550476
"Normal 50,5 - 35,65",2,4,ls_independent,24424.693949379664,28281.03357532111,24453.221786821545,24443.47911015799,24451.556452836023,28281.03357532111,25212.354262610672,25184.730706404043,28277.888529268097,25209.582523237867,25184.531853153574,23813.851993264332,24425.441232739213,23821.962629024023,14.832000017166138
"Normal 50,5 - 35,65",2,4,ls_dependent,24424.693949379664,28281.03357532111,24453.221786821545,24443.47911015799,24451.556452836023,28281.03357532111,25212.354262610672,25184.730706404058,28277.888529268097,25209.582523237867,25184.531853153585,23813.851993264332,24425.441232739213,23821.962629024023,7.42300009727478
"Normal 50,5 - 35,65",2,5,black_box,24424.693949379664,28281.03357532111,24786.174015940407,24435.841632598233,24451.556452836023,28281.03357532111,25300.803810680467,25195.656524801667,28277.888529268097,25296.406825620328,25193.431455997543,23813.851993264332,24425.441232739213,23821.962629024023,84.46499991416931
"Normal 50,5 - 35,65",2,5,ls_independent,24424.693949379664,28281.03357532111,24786.174015940407,24445.245604723576,24451.556452836023,28281.03357532111,25300.803810680467,25183.652736103923,28277.888529268097,25296.406825620328,25183.557448311192,23813.851993264332,24425.441232739213,23821.962629024023,30.84999990463257
"Normal 50,5 - 35,65",2,5,ls_dependent,24424.693949379664,28281.03357532111,24786.174015940407,24445.245604723576,24451.556452836023,28281.03357532111,25300.803810680467,25183.652736103923,28277.888529268097,25296.406825620328,25183.557448311192,23813.851993264332,24425.441232739213,23821.962629024023,23.348000049591064
"Normal 50,5 - 35,65",2,6,black_box,24424.693949379664,28281.03357532111,24443.605490327096,24433.16168660123,24451.556452836023,28281.03357532111,25207.430912583226,25192.148648461443,28277.888529268097,25204.858215721957,25191.08415934836,23813.851993264332,24425.441232739213,23821.962629024023,98.63499999046326
"Normal 50,5 - 35,65",2,6,ls_independent,24424.693949379664,28281.03357532111,24443.605490327096,24447.351861311898,24451.556452836023,28281.03357532111,25207.430912583226,25182.694474314736,28277.888529268097,25204.858215721957,25182.726249874468,23813.851993264332,24425.441232739213,23821.962629024023,41.10799980163574
"Normal 50,5 - 35,65",2,6,ls_dependent,24424.693949379664,28281.03357532111,24443.605490327096,24447.351861311898,24451.556452836023,28281.03357532111,25207.430912583226,25182.694474314736,28277.888529268097,25204.858215721957,25182.726249874468,23813.851993264332,24425.441232739213,23821.962629024023,26.66000008583069
"Normal 50,5 - 35,65",2,7,black_box,24424.693949379664,28281.03357532111,24597.317325670796,24434.920787105915,24451.556452836023,28281.03357532111,25223.620101906294,25192.79819003472,28277.888529268097,25221.871717553244,25191.57743745474,23813.851993264332,24425.441232739213,23821.962629024023,134.46799993515015
"Normal 50,5 - 35,65",2,7,ls_independent,24424.693949379664,28281.03357532111,24597.317325670796,24449.899207162947,24451.556452836023,28281.03357532111,25223.620101906294,25182.606555100887,28277.888529268097,25221.871717553244,25182.572032066346,23813.851993264332,24425.441232739213,23821.962629024023,75.55799984931946
"Normal 50,5 - 35,65",2,7,ls_dependent,24424.693949379664,28281.03357532111,24597.317325670796,24449.89920716295,24451.556452836023,28281.03357532111,25223.620101906294,25182.60655510089,28277.888529268097,25221.871717553244,25182.57203206635,23813.851993264332,24425.441232739213,23821.962629024023,43.40400004386902
"Normal 50,5 - 35,65",2,8,black_box,24424.693949379664,28281.03357532111,24444.804391985042,24452.133785794587,24451.556452836023,28281.03357532111,25207.243075898004,25184.43485669594,28277.888529268097,25204.682885479113,25183.900882143244,23813.851993264332,24425.441232739213,23821.962629024023,160.84100008010864
"Normal 50,5 - 35,65",2,8,ls_independent,24424.693949379664,28281.03357532111,24444.804391985042,24443.741216354654,24451.556452836023,28281.03357532111,25207.243075898004,25182.396397845507,28277.888529268097,25204.682885479113,25182.367237194492,23813.851993264332,24425.441232739213,23821.962629024023,69.33299994468689
"Normal 50,5 - 35,65",2,8,ls_dependent,24424.693949379664,28281.03357532111,24444.804391985042,24443.741216354654,24451.556452836023,28281.03357532111,25207.243075898004,25182.396397845507,28277.888529268097,25204.682885479113,25182.367237194492,23813.851993264332,24425.441232739213,23821.962629024023,61.96000003814697
"Normal 50,5 - 35,65",2,9,black_box,24424.693949379664,28281.03357532111,24525.597703647607,24448.418654244444,24451.556452836023,28281.03357532111,25197.80318493248,25184.051177212346,28277.888529268097,25197.147955267443,25184.310001301834,23813.851993264332,24425.441232739213,23821.962629024023,196.03800010681152
"Normal 50,5 - 35,65",2,9,ls_independent,24424.693949379664,28281.03357532111,24525.597703647607,24451.06300039896,24451.556452836023,28281.03357532111,25197.80318493248,25182.508971355943,28277.888529268097,25197.147955267443,25182.071871063927,23813.851993264332,24425.441232739213,23821.962629024023,118.6579999923706
"Normal 50,5 - 35,65",2,9,ls_dependent,24424.693949379664,28281.03357532111,24525.597703647607,24451.057351730353,24451.556452836023,28281.03357532111,25197.80318493248,25182.4483172342,28277.888529268097,25197.147955267443,25182.026828916198,23813.851993264332,24425.441232739213,23821.962629024023,233.7170000076294
"Normal 50,5 - 35,65",2,10,black_box,24424.693949379664,28281.03357532111,24439.81708120923,24446.32994610839,24451.556452836023,28281.03357532111,25206.496102243924,25183.4447313371,28277.888529268097,25204.019416436113,25183.152765696443,23813.851993264332,24425.441232739213,23821.962629024023,265.1509997844696
"Normal 50,5 - 35,65",2,10,ls_independent,24424.693949379664,28281.03357532111,24439.81708120923,24449.347286737415,24451.556452836023,28281.03357532111,25206.496102243924,25182.16607378154,28277.888529268097,25204.019416436113,25181.87287964075,23813.851993264332,24425.441232739213,23821.962629024023,179.9340000152588
"Normal 50,5 - 35,65",2,10,ls_dependent,24424.693949379664,28281.03357532111,24439.81708120923,24449.349355926588,24451.556452836023,28281.03357532111,25206.496102243924,25182.091639619848,28277.888529268097,25204.019416436113,25181.826963083167,23813.851993264332,24425.441232739213,23821.962629024023,335.6909999847412
"Unif 10,90",3,2,black_box,29083.32428643763,30853.669455965464,29095.20707098148,29140.230017363545,29106.867785666556,39043.8043916236,32948.27204802109,33065.11298187518,39203.98459998809,33025.89179501518,33122.39780883013,26370.51216830652,29489.197363199237,26277.345977387482,13.03600001335144
"Unif 10,90",3,2,ls_independent,29083.32428643763,30853.669455965464,29095.20707098148,29096.947093159088,29106.867785666556,39043.8043916236,32948.27204802109,32923.18957394607,39203.98459998809,33025.89179501518,33014.28735724061,26370.51216830652,29489.197363199237,26277.345977387482,2.953000068664551
"Unif 10,90",3,2,ls_dependent,29083.32428643763,30853.669455965464,29095.20707098148,29087.753975892847,29106.867785666556,39043.8043916236,32948.27204802109,32922.521063912725,39203.98459998809,33025.89179501518,33013.87888970716,26370.51216830652,29489.197363199237,26277.345977387482,2.9679999351501465
"Unif 10,90",3,3,black_box,29083.32428643763,30853.669455965464,29777.271501571206,29103.534112210225,29106.867785666556,39043.8043916236,33522.57169605762,32932.063532028405,39203.98459998809,33580.4860309817,33024.49998959126,26370.51216830652,29489.197363199237,26277.345977387482,20.58899998664856
"Unif 10,90",3,3,ls_independent,29083.32428643763,30853.669455965464,29777.271501571206,29079.355182451913,29106.867785666556,39043.8043916236,33522.57169605762,32923.81306353976,39203.98459998809,33580.4860309817,33006.57396997833,26370.51216830652,29489.197363199237,26277.345977387482,7.682000160217285
"Unif 10,90",3,3,ls_dependent,29083.32428643763,30853.669455965464,29777.271501571206,29079.355182451916,29106.867785666556,39043.8043916236,33522.57169605762,32923.81306353976,39203.98459998809,33580.4860309817,33006.573969978315,26370.51216830652,29489.197363199237,26277.345977387482,3.559000015258789
"Unif 10,90",3,4,black_box,29083.32428643763,30853.669455965464,29092.9863937127,29080.30801776832,29106.867785666556,39043.8043916236,32910.87800750769,32917.41113496514,39203.98459998809,32990.994552523014,33015.9874930572,26370.51216830652,29489.197363199237,26277.345977387482,31.025999784469604
"Unif 10,90",3,4,ls_independent,29083.32428643763,30853.669455965464,29092.9863937127,29080.94250342625,29106.867785666556,39043.8043916236,32910.87800750769,32887.39054703888,39203.98459998809,32990.994552523014,32974.618646201445,26370.51216830652,29489.197363199237,26277.345977387482,27.40000009536743
"Unif 10,90",3,4,ls_dependent,29083.32428643763,30853.669455965464,29092.9863937127,29080.957621536603,29106.867785666556,39043.8043916236,32910.87800750769,32886.97854089155,39203.98459998809,32990.994552523014,32974.355128230105,26370.51216830652,29489.197363199237,26277.345977387482,21.918999910354614
"Unif 10,90",3,5,black_box,29083.32428643763,30853.669455965464,29449.60013507302,29082.046920842306,29106.867785666556,39043.8043916236,33048.4542407244,32916.603491794354,39203.98459998809,33168.17242011827,32993.3333676517,26370.51216830652,29489.197363199237,26277.345977387482,89.10500001907349
"Unif 10,90",3,5,ls_independent,29083.32428643763,30853.669455965464,29449.60013507302,29085.272293838632,29106.867785666556,39043.8043916236,33048.4542407244,32878.9098501832,39203.98459998809,33168.17242011827,32967.537442659945,26370.51216830652,29489.197363199237,26277.345977387482,53.15700006484985
"Unif 10,90",3,5,ls_dependent,29083.32428643763,30853.669455965464,29449.60013507302,29082.351329729452,29106.867785666556,39043.8043916236,33048.4542407244,32878.148218941365,39203.98459998809,33168.17242011827,32966.732306536636,26370.51216830652,29489.197363199237,26277.345977387482,173.1819999217987
"Unif 10,90",3,6,black_box,29083.32428643763,30853.669455965464,29090.604557585146,29079.35685488938,29106.867785666556,39043.8043916236,32901.51358654139,32889.958317970646,39203.98459998809,32982.73730446491,32985.007706529,26370.51216830652,29489.197363199237,26277.345977387482,89.9909999370575
"Unif 10,90",3,6,ls_independent,29083.32428643763,30853.669455965464,29090.604557585146,29081.50448058774,29106.867785666556,39043.8043916236,32901.51358654139,32882.583127310805,39203.98459998809,32982.73730446491,32970.907160323346,26370.51216830652,29489.197363199237,26277.345977387482,69.99000000953674
"Unif 10,90",3,6,ls_dependent,29083.32428643763,30853.669455965464,29090.604557585146,29080.283437132563,29106.867785666556,39043.8043916236,32901.51358654139,32884.043362511504,39203.98459998809,32982.73730446491,32970.17621972319,26370.51216830652,29489.197363199237,26277.345977387482,87.55499982833862
"Unif 10,90",3,7,black_box,29083.32428643763,30853.669455965464,29359.983168061903,29097.241367949984,29106.867785666556,39043.8043916236,32954.76178494715,32906.11193003611,39203.98459998809,33058.13619776628,32984.0348105489,26370.51216830652,29489.197363199237,26277.345977387482,125.32599997520447
"Unif 10,90",3,7,ls_independent,29083.32428643763,30853.669455965464,29359.983168061903,29080.470238204267,29106.867785666556,39043.8043916236,32954.76178494715,32881.57045411013,39203.98459998809,33058.13619776628,32968.12766023046,26370.51216830652,29489.197363199237,26277.345977387482,164.55099987983704
"Unif 10,90",3,7,ls_dependent,29083.32428643763,30853.669455965464,29359.983168061903,29080.470238204267,29106.867785666556,39043.8043916236,32954.76178494715,32881.57045411013,39203.98459998809,33058.13619776628,32968.12766023045,26370.51216830652,29489.197363199237,26277.345977387482,42.2810001373291
"Unif 10,90",3,8,black_box,29083.32428643763,30853.669455965464,29090.625040604686,29092.115777418017,29106.867785666556,39043.8043916236,32901.592366121906,32885.67058423874,39203.98459998809,32981.68067971442,32970.817489326844,26370.51216830652,29489.197363199237,26277.345977387482,150.90100002288818
"Unif 10,90",3,8,ls_independent,29083.32428643763,30853.669455965464,29090.625040604686,29083.084667800547,29106.867785666556,39043.8043916236,32901.592366121906,32878.60560722345,39203.98459998809,32981.68067971442,32966.133792605324,26370.51216830652,29489.197363199237,26277.345977387482,153.98200011253357
"Unif 10,90",3,8,ls_dependent,29083.32428643763,30853.669455965464,29090.625040604686,29082.178891965483,29106.867785666556,39043.8043916236,32901.592366121906,32879.98694994631,39203.98459998809,32981.68067971442,32965.91568753098,26370.51216830652,29489.197363199237,26277.345977387482,201.24799990653992
"Unif 10,90",3,9,black_box,29083.32428643763,30853.669455965464,29234.360990964466,29080.283984805592,29106.867785666556,39043.8043916236,32915.783188936206,32890.00025841195,39203.98459998809,33011.7008550637,32970.16660349278,26370.51216830652,29489.197363199237,26277.345977387482,160.4190001487732
"Unif 10,90",3,9,ls_independent,29083.32428643763,30853.669455965464,29234.360990964466,29081.72291673496,29106.867785666556,39043.8043916236,32915.783188936206,32877.21769870841,39203.98459998809,33011.7008550637,32964.250087184715,26370.51216830652,29489.197363199237,26277.345977387482,134.61700010299683
"Unif 10,90",3,9,ls_dependent,29083.32428643763,30853.669455965464,29234.360990964466,29081.72291673496,29106.867785666556,39043.8043916236,32915.783188936206,32877.21769870841,39203.98459998809,33011.7008550637,32964.250087184715,26370.51216830652,29489.197363199237,26277.345977387482,71.13000011444092
"Unif 10,90",3,10,black_box,29083.32428643763,30853.669455965464,29091.136972938883,29081.233236147455,29106.867785666556,39043.8043916236,32896.43465723996,32895.870978989726,39203.98459998809,32976.916584369945,32975.54461419804,26370.51216830652,29489.197363199237,26277.345977387482,185.0789999961853
"Unif 10,90",3,10,ls_independent,29083.32428643763,30853.669455965464,29091.136972938883,29082.571744194403,29106.867785666556,39043.8043916236,32896.43465723996,32874.650610035715,39203.98459998809,32976.916584369945,32962.09961364297,26370.51216830652,29489.197363199237,26277.345977387482,500.76599979400635
"Unif 10,90",3,10,ls_dependent,29083.32428643763,30853.669455965464,29091.136972938883,29081.49635494112,29106.867785666556,39043.8043916236,32896.43465723996,32874.19908989876,39203.98459998809,32976.916584369945,32961.68251151351,26370.51216830652,29489.197363199237,26277.345977387482,1041.6549999713898
"Normal 50,5 - 10,90",3,2,black_box,27004.04462802844,30733.995031831077,27005.26585029172,27974.58480655922,27005.26585029172,39270.93941744191,27734.27721711932,28456.309692023602,39203.98459998809,27699.54616752387,28387.737735049617,26370.51216830652,26935.636717421276,26426.48531085394,12.490000009536743
"Normal 50,5 - 10,90",3,2,ls_independent,27004.04462802844,30733.995031831077,27005.26585029172,27014.676456535828,27005.26585029172,39270.93941744191,27734.27721711932,27741.113667484726,39203.98459998809,27699.54616752387,27703.52860815977,26370.51216830652,26935.636717421276,26426.48531085394,3.7660000324249268
"Normal 50,5 - 10,90",3,2,ls_dependent,27004.04462802844,30733.995031831077,27005.26585029172,27014.676456535828,27005.26585029172,39270.93941744191,27734.27721711932,27741.113667484726,39203.98459998809,27699.54616752387,27703.52860815977,26370.51216830652,26935.636717421276,26426.48531085394,1.3410000801086426
"Normal 50,5 - 10,90",3,3,black_box,27004.04462802844,30733.995031831077,30525.54470955475,27228.197666233875,27005.26585029172,39270.93941744191,30618.16487224546,28016.5461831072,39203.98459998809,30529.915960607377,27963.24544073999,26370.51216830652,26935.636717421276,26426.48531085394,23.636000156402588
"Normal 50,5 - 10,90",3,3,ls_independent,27004.04462802844,30733.995031831077,30525.54470955475,27006.188891611455,27005.26585029172,39270.93941744191,30618.16487224546,27723.652731331862,39203.98459998809,30529.915960607377,27687.572682625803,26370.51216830652,26935.636717421276,26426.48531085394,5.736999988555908
"Normal 50,5 - 10,90",3,3,ls_dependent,27004.04462802844,30733.995031831077,30525.54470955475,27006.188891611455,27005.26585029172,39270.93941744191,30618.16487224546,27723.652731331862,39203.98459998809,30529.915960607377,27687.572682625803,26370.51216830652,26935.636717421276,26426.48531085394,3.366999864578247
"Normal 50,5 - 10,90",3,4,black_box,27004.04462802844,30733.995031831077,27005.26585029172,27042.323330494673,27005.26585029172,39270.93941744191,27712.205112898875,27785.14227128362,39203.98459998809,27677.54509592604,27744.630903217563,26370.51216830652,26935.636717421276,26426.48531085394,45.00499987602234
"Normal 50,5 - 10,90",3,4,ls_independent,27004.04462802844,30733.995031831077,27005.26585029172,27008.469903909256,27005.26585029172,39270.93941744191,27712.205112898875,27715.274774118352,39203.98459998809,27677.54509592604,27679.360182702134,26370.51216830652,26935.636717421276,26426.48531085394,13.503999948501587
"Normal 50,5 - 10,90",3,4,ls_dependent,27004.04462802844,30733.995031831077,27005.26585029172,27008.469903909256,27005.26585029172,39270.93941744191,27712.205112898875,27715.274774118352,39203.98459998809,27677.54509592604,27679.360182702134,26370.51216830652,26935.636717421276,26426.48531085394,8.664999961853027
"Normal 50,5 - 10,90",3,5,black_box,27004.04462802844,30733.995031831077,28902.62933166375,27006.02305945907,27005.26585029172,39270.93941744191,29017.41956602817,27730.575719575543,39203.98459998809,28937.341104120176,27697.2238035899,26370.51216830652,26935.636717421276,26426.48531085394,102.27300000190735
"Normal 50,5 - 10,90",3,5,ls_independent,27004.04462802844,30733.995031831077,28902.62933166375,27008.159431378015,27005.26585029172,39270.93941744191,29017.41956602817,27721.876450920205,39203.98459998809,28937.341104120176,27685.318595682427,26370.51216830652,26935.636717421276,26426.48531085394,30.139999866485596
"Normal 50,5 - 10,90",3,5,ls_dependent,27004.04462802844,30733.995031831077,28902.62933166375,27008.159431378015,27005.26585029172,39270.93941744191,29017.41956602817,27721.876450920205,39203.98459998809,28937.341104120176,27685.31859568242,26370.51216830652,26935.636717421276,26426.48531085394,24.21399998664856
"Normal 50,5 - 10,90",3,6,black_box,27004.04462802844,30733.995031831077,27005.26585029172,27008.662076414355,27005.26585029172,39270.93941744191,27708.85753794786,27828.580613007784,39203.98459998809,27674.062706154487,27786.636262545482,26370.51216830652,26935.636717421276,26426.48531085394,110.59100008010864
"Normal 50,5 - 10,90",3,6,ls_independent,27004.04462802844,30733.995031831077,27005.26585029172,27007.59939868741,27005.26585029172,39270.93941744191,27708.85753794786,27712.43140350664,39203.98459998809,27674.062706154487,27676.588528846558,26370.51216830652,26935.636717421276,26426.48531085394,47.717000007629395
"Normal 50,5 - 10,90",3,6,ls_dependent,27004.04462802844,30733.995031831077,27005.26585029172,27007.599398687402,27005.26585029172,39270.93941744191,27708.85753794786,27712.431403506605,39203.98459998809,27674.062706154487,27676.588528846507,26370.51216830652,26935.636717421276,26426.48531085394,33.537999868392944
"Normal 50,5 - 10,90",3,7,black_box,27004.04462802844,30733.995031831077,28234.264894235654,27006.916112435418,27005.26585029172,39270.93941744191,28426.187894291998,27768.769459112264,39203.98459998809,28355.493007576693,27730.327680335984,26370.51216830652,26935.636717421276,26426.48531085394,124.54200005531311
"Normal 50,5 - 10,90",3,7,ls_independent,27004.04462802844,30733.995031831077,28234.264894235654,27007.551594566437,27005.26585029172,39270.93941744191,28426.187894291998,27707.909696146588,39203.98459998809,28355.493007576693,27671.781977377286,26370.51216830652,26935.636717421276,26426.48531085394,43.44800019264221
"Normal 50,5 - 10,90",3,7,ls_dependent,27004.04462802844,30733.995031831077,28234.264894235654,27007.551594566437,27005.26585029172,39270.93941744191,28426.187894291998,27707.90969614657,39203.98459998809,28355.493007576693,27671.781977379884,26370.51216830652,26935.636717421276,26426.48531085394,32.09999990463257
"Normal 50,5 - 10,90",3,8,black_box,27004.04462802844,30733.995031831077,27005.26585029172,27129.73532025475,27005.26585029172,39270.93941744191,27706.544518943003,27796.84867357414,39203.98459998809,27671.7418113844,27747.393451841475,26370.51216830652,26935.636717421276,26426.48531085394,124.54999995231628
"Normal 50,5 - 10,90",3,8,ls_independent,27004.04462802844,30733.995031831077,27005.26585029172,27010.482969962886,27005.26585029172,39270.93941744191,27706.544518943003,27707.385073454963,39203.98459998809,27671.7418113844,27670.599341690187,26370.51216830652,26935.636717421276,26426.48531085394,66.24300003051758
"Normal 50,5 - 10,90",3,8,ls_dependent,27004.04462802844,30733.995031831077,27005.26585029172,27010.482969962886,27005.26585029172,39270.93941744191,27706.544518943003,27707.385073454952,39203.98459998809,27671.7418113844,27670.59934169427,26370.51216830652,26935.636717421276,26426.48531085394,48.23900008201599
"Normal 50,5 - 10,90",3,9,black_box,27004.04462802844,30733.995031831077,27837.481837751773,27005.727119468585,27005.26585029172,39270.93941744191,28153.130505052104,27736.642061341907,39203.98459998809,28088.72745761595,27698.819523959555,26370.51216830652,26935.636717421276,26426.48531085394,152.54399991035461
"Normal 50,5 - 10,90",3,9,ls_independent,27004.04462802844,30733.995031831077,27837.481837751773,27013.065993108445,27005.26585029172,39270.93941744191,28153.130505052104,27708.017195118657,39203.98459998809,28088.72745761595,27670.671705270717,26370.51216830652,26935.636717421276,26426.48531085394,80.39699983596802
"Normal 50,5 - 10,90",3,9,ls_dependent,27004.04462802844,30733.995031831077,27837.481837751773,27013.06599310844,27005.26585029172,39270.93941744191,28153.130505052104,27708.017195118653,39203.98459998809,28088.72745761595,27670.67170527072,26370.51216830652,26935.636717421276,26426.48531085394,64.89599990844727
"Normal 50,5 - 10,90",3,10,black_box,27004.04462802844,30733.995031831077,27005.26585029172,27041.639909491325,27005.26585029172,39270.93941744191,27705.516942351955,27730.394176137877,39203.98459998809,27670.794309980534,27691.3555207382,26370.51216830652,26935.636717421276,26426.48531085394,185.5590000152588
"Normal 50,5 - 10,90",3,10,ls_independent,27004.04462802844,30733.995031831077,27005.26585029172,27009.209811044067,27005.26585029172,39270.93941744191,27705.516942351955,27705.90109200197,39203.98459998809,27670.794309980534,27669.837943848204,26370.51216830652,26935.636717421276,26426.48531085394,111.87099981307983
"Normal 50,5 - 10,90",3,10,ls_dependent,27004.04462802844,30733.995031831077,27005.26585029172,27009.209811044067,27005.26585029172,39270.93941744191,27705.516942351955,27705.901092001954,39203.98459998809,27670.794309980534,27669.83794384819,26370.51216830652,26935.636717421276,26426.48531085394,91.66699981689453
