idx_p,idx_v,nb,displace_func,metric,value_uni,value_opt,time_uni,time_opt
1,3,4,black_box,reopt_pwldr,208876.1645572762,205928.70196672136,0.031000137329101562,3.932999849319458
1,3,4,local_search,obj_pwldr,212779.4581420929,212560.461638116,0.031000137329101562,0.40000009536743164
1,3,4,local_search,dr_pwldr,212721.963517701,212495.75890077496,0.031000137329101562,0.40000009536743164
1,3,4,local_search,reopt_pwldr,208876.1645572762,205928.70196672136,0.031000137329101562,0.40000009536743164
1,3,5,black_box,obj_pwldr,212689.5867924406,212559.32358584134,0.034999847412109375,4.320000171661377
1,3,5,black_box,dr_pwldr,212620.3256154989,212494.6864925671,0.034999847412109375,4.320000171661377
1,3,5,black_box,reopt_pwldr,203566.47028703018,205720.223602453,0.034999847412109375,4.320000171661377
1,3,5,local_search,obj_pwldr,212689.5867924406,212559.32358584134,0.034999847412109375,0.5230000019073486
1,3,5,local_search,dr_pwldr,212620.3256154989,212494.6864925671,0.034999847412109375,0.5230000019073486
1,3,5,local_search,reopt_pwldr,203566.47028703018,205720.223602453,0.034999847412109375,0.5230000019073486
1,3,6,black_box,obj_pwldr,212613.9978787607,212559.83549588823,0.04800009727478027,4.781000137329102
1,3,6,black_box,dr_pwldr,212555.68086162308,212494.8592113229,0.04800009727478027,4.781000137329102
1,3,6,black_box,reopt_pwldr,207358.95491213608,205787.01268542645,0.04800009727478027,4.781000137329102
1,3,6,local_search,obj_pwldr,212613.9978787607,212559.83549588823,0.04800009727478027,0.6029999256134033
1,3,6,local_search,dr_pwldr,212555.68086162308,212494.8592113229,0.04800009727478027,0.6029999256134033
1,3,6,local_search,reopt_pwldr,207358.95491213608,205787.01268542645,0.04800009727478027,0.6029999256134033
1,3,7,black_box,obj_pwldr,212691.76917111213,212559.73048891584,0.03299999237060547,5.174999952316284
1,3,7,black_box,dr_pwldr,212620.3256154989,212495.62373141685,0.03299999237060547,5.174999952316284
1,3,7,black_box,reopt_pwldr,203566.47028703024,205914.3881840214,0.03299999237060547,5.174999952316284
1,3,7,local_search,obj_pwldr,212691.76917111213,212559.7304889159,0.03299999237060547,0.7170000076293945
1,3,7,local_search,dr_pwldr,212620.3256154989,212495.6237314169,0.03299999237060547,0.7170000076293945
1,3,7,local_search,reopt_pwldr,203566.47028703024,205914.38818402146,0.03299999237060547,0.7170000076293945
1,3,8,black_box,obj_pwldr,212571.9190630766,212560.0582417216,0.04800009727478027,5.6600000858306885
1,3,8,black_box,dr_pwldr,212510.7403151707,212495.48436229682,0.04800009727478027,5.6600000858306885
1,3,8,black_box,reopt_pwldr,206516.06066483553,205899.62966680122,0.04800009727478027,5.6600000858306885
1,3,8,local_search,obj_pwldr,212571.9190630766,212560.0582417216,0.04800009727478027,0.8339998722076416
1,3,8,local_search,dr_pwldr,212510.7403151707,212495.4843622968,0.04800009727478027,0.8339998722076416
1,3,8,local_search,reopt_pwldr,206516.06066483553,205899.62966680116,0.04800009727478027,0.8339998722076416
1,3,9,black_box,obj_pwldr,212690.8553019998,212560.34192369645,0.05200004577636719,6.145999908447266
1,3,9,black_box,dr_pwldr,212620.3256154989,212495.9008941814,0.05200004577636719,6.145999908447266
1,3,9,black_box,reopt_pwldr,203566.47028703024,205943.73838328355,0.05200004577636719,6.145999908447266
1,3,9,local_search,obj_pwldr,212690.8553019998,212560.34192369645,0.05200004577636719,1.863999843597412
1,3,9,local_search,dr_pwldr,212620.3256154989,212495.9008941814,0.05200004577636719,1.863999843597412
1,3,9,local_search,reopt_pwldr,203566.47028703024,205943.73838328355,0.05200004577636719,1.863999843597412
1,3,10,black_box,obj_pwldr,212561.50547379386,212560.81361341523,0.04399991035461426,7.241999864578247
1,3,10,black_box,dr_pwldr,212496.2436444969,212497.01999250418,0.04399991035461426,7.241999864578247
1,3,10,black_box,reopt_pwldr,205979.67341655382,206036.7574659541,0.04399991035461426,7.241999864578247
1,3,10,local_search,obj_pwldr,212561.50547379386,212559.85475094002,0.04399991035461426,1.7260000705718994
1,3,10,local_search,dr_pwldr,212496.2436444969,212494.98467267348,0.04399991035461426,1.7260000705718994
1,3,10,local_search,reopt_pwldr,205979.67341655382,205815.83689601574,0.04399991035461426,1.7260000705718994
1,4,1,black_box,obj_pwldr,225649.37613027976,225646.1992411084,0.029000043869018555,2.752000093460083
1,4,1,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.029000043869018555,2.752000093460083
1,4,1,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.029000043869018555,2.752000093460083
1,4,1,local_search,obj_pwldr,225649.37613027976,225646.1992411084,0.029000043869018555,0.23799991607666016
1,4,1,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.029000043869018555,0.23799991607666016
1,4,1,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.029000043869018555,0.23799991607666016
1,4,2,black_box,obj_pwldr,225649.44947595298,225647.346344431,0.03399991989135742,3.309000015258789
1,4,2,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.03399991989135742,3.309000015258789
1,4,2,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.03399991989135742,3.309000015258789
1,4,2,local_search,obj_pwldr,225649.44947595298,225647.346344431,0.03399991989135742,0.33299994468688965
1,4,2,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.03399991989135742,0.33299994468688965
1,4,2,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.03399991989135742,0.33299994468688965
1,4,3,black_box,obj_pwldr,225648.79592471544,225647.04077354734,0.04799985885620117,3.937999963760376
1,4,3,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.04799985885620117,3.937999963760376
1,4,3,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.04799985885620117,3.937999963760376
1,4,3,local_search,obj_pwldr,225648.79592471544,225647.04077354734,0.04799985885620117,0.3660001754760742
1,4,3,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.04799985885620117,0.3660001754760742
1,4,3,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.04799985885620117,0.3660001754760742
1,4,4,black_box,obj_pwldr,225650.25400818343,225647.09356777722,0.03299999237060547,4.061000108718872
1,4,4,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.03299999237060547,4.061000108718872
1,4,4,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.03299999237060547,4.061000108718872
1,4,4,local_search,obj_pwldr,225650.25400818343,225647.0843199245,0.03299999237060547,0.7799999713897705
1,4,4,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.03299999237060547,0.7799999713897705
1,4,4,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.03299999237060547,0.7799999713897705
1,4,5,black_box,obj_pwldr,225651.27990272045,225646.47697630714,0.03399991989135742,4.460000038146973
1,4,5,black_box,dr_pwldr,225637.3346880852,225637.3346880852,0.03399991989135742,4.460000038146973
1,4,5,black_box,reopt_pwldr,230117.0995892415,230117.0995892415,0.03399991989135742,4.460000038146973
1,4,5,local_search,obj_pwldr,225651.27990272045,225646.47697630714,0.03399991989135742,0.5249998569488525
1,4,5,local_search,dr_pwldr,225637.3346880852,225637.3346880852,0.03399991989135742,0.5249998569488525
1,4,5,local_search,reopt_pwldr,230117.0995892415,230117.0995892415,0.03399991989135742,0.5249998569488525
1,4,6,black_box,obj_pwldr,225650.30405309144,225647.85690140995,0.04799985885620117,4.9709999561309814
